1.51
0 1.51 -1.041211e+01 1.019061e+01 2.403065e+02 0.000000e+00 0.000000e+00 0.000000e+00 6.032649e+03 0.000000e+00 0.000000e+00 0.000000e+00 3.347196e+01 3.346088e+01 1.000000e+00 6.692476e+04 1.256109e+03 5.000000e-03 1.551541e+03 0.000000e+00 5.137554e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.324563e+03 0 conformal
1 1.510000e+00 -1.040211e+01 1.197648e+01 2.502060e+02 0.000000e+00 0.000000e+00 0.000000e+00 7.089847e+03 0.000000e+00 0.000000e+00 0.000000e+00 3.778138e+01 3.776887e+01 1.000000e+00 7.516396e+04 1.255819e+03 5.000000e-03 1.543794e+03 0.000000e+00 5.111901e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.317949e+03 0 conformal
2 1.510000e+00 -1.039211e+01 1.377618e+01 2.591181e+02 0.000000e+00 0.000000e+00 0.000000e+00 8.155238e+03 0.000000e+00 0.000000e+00 0.000000e+00 4.196407e+01 4.195018e+01 1.000000e+00 8.306837e+04 1.255529e+03 5.000000e-03 1.536086e+03 0.000000e+00 5.086376e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.311369e+03 0 conformal
3 1.510000e+00 -1.038211e+01 1.553827e+01 2.670337e+02 0.000000e+00 0.000000e+00 0.000000e+00 9.198359e+03 0.000000e+00 0.000000e+00 0.000000e+00 4.592857e+01 4.591337e+01 1.000000e+00 9.046221e+04 1.255238e+03 5.000000e-03 1.528416e+03 0.000000e+00 5.060979e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.304821e+03 0 conformal
4 1.510000e+00 -1.037211e+01 1.721647e+01 2.739690e+02 0.000000e+00 0.000000e+00 0.000000e+00 1.019182e+04 0.000000e+00 0.000000e+00 0.000000e+00 4.960084e+01 4.958441e+01 1.000000e+00 9.720742e+04 1.254947e+03 5.000000e-03 1.520784e+03 0.000000e+00 5.035708e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.298307e+03 0 conformal
5 1.510000e+00 -1.036211e+01 1.877169e+01 2.799570e+02 0.000000e+00 0.000000e+00 0.000000e+00 1.111248e+04 0.000000e+00 0.000000e+00 0.000000e+00 5.292471e+01 5.290719e+01 1.000000e+00 1.032037e+05 1.254656e+03 5.000000e-03 1.513190e+03 0.000000e+00 5.010564e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.291824e+03 0 conformal
6 1.510000e+00 -1.035211e+01 2.017367e+01 2.850439e+02 0.000000e+00 0.000000e+00 0.000000e+00 1.194243e+04 0.000000e+00 0.000000e+00 0.000000e+00 5.586240e+01 5.584391e+01 1.000000e+00 1.083883e+05 1.254365e+03 5.000000e-03 1.505635e+03 0.000000e+00 4.985546e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.285375e+03 0 conformal
7 1.510000e+00 -1.034211e+01 2.140223e+01 2.892879e+02 0.000000e+00 0.000000e+00 0.000000e+00 1.266971e+04 0.000000e+00 0.000000e+00 0.000000e+00 5.839494e+01 5.837560e+01 1.000000e+00 1.127364e+05 1.254073e+03 5.000000e-03 1.498117e+03 0.000000e+00 4.960653e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.278957e+03 0 conformal
8 1.510000e+00 -1.033211e+01 2.244825e+01 2.927596e+02 0.000000e+00 0.000000e+00 0.000000e+00 1.328893e+04 0.000000e+00 0.000000e+00 0.000000e+00 6.052263e+01 6.050259e+01 1.000000e+00 1.162607e+05 1.253781e+03 5.000000e-03 1.490637e+03 0.000000e+00 4.935884e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.272571e+03 0 conformal
9 1.510000e+00 -1.032211e+01 2.331433e+01 2.955434e+02 0.000000e+00 0.000000e+00 0.000000e+00 1.380164e+04 0.000000e+00 0.000000e+00 0.000000e+00 6.226560e+01 6.224498e+01 1.000000e+00 1.190117e+05 1.253489e+03 5.000000e-03 1.483194e+03 0.000000e+00 4.911239e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.625565e-01 1.266218e+03 0 conformal
