2.28
0 2.28 -1.082418e+01 2.769645e+00 1.735088e+02 0.000000e+00 0.000000e+00 0.000000e+00 1.639577e+03 0.000000e+00 0.000000e+00 0.000000e+00 1.259938e+01 1.259661e+01 1.000000e+00 6.692475e+04 1.256109e+03 5.000000e-03 2.489962e+03 0.000000e+00 5.460444e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.330227e+03 0 conformal
1 2.280000e+00 -1.081418e+01 3.255015e+00 1.806566e+02 0.000000e+00 0.000000e+00 0.000000e+00 1.926907e+03 0.000000e+00 0.000000e+00 0.000000e+00 1.422151e+01 1.421839e+01 1.000000e+00 7.516395e+04 1.255819e+03 5.000000e-03 2.477529e+03 0.000000e+00 5.433178e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.318592e+03 0 conformal
2 2.280000e+00 -1.080418e+01 3.744148e+00 1.870914e+02 0.000000e+00 0.000000e+00 0.000000e+00 2.216464e+03 0.000000e+00 0.000000e+00 0.000000e+00 1.579595e+01 1.579249e+01 1.000000e+00 8.306836e+04 1.255529e+03 5.000000e-03 2.465158e+03 0.000000e+00 5.406048e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.307014e+03 0 conformal
3 2.280000e+00 -1.079418e+01 4.223057e+00 1.928067e+02 0.000000e+00 0.000000e+00 0.000000e+00 2.499969e+03 0.000000e+00 0.000000e+00 0.000000e+00 1.728826e+01 1.728446e+01 1.000000e+00 9.046220e+04 1.255238e+03 5.000000e-03 2.452849e+03 0.000000e+00 5.379054e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.295495e+03 0 conformal
4 2.280000e+00 -1.078418e+01 4.679166e+00 1.978143e+02 0.000000e+00 0.000000e+00 0.000000e+00 2.769977e+03 0.000000e+00 0.000000e+00 0.000000e+00 1.867056e+01 1.866647e+01 1.000000e+00 9.720741e+04 1.254947e+03 5.000000e-03 2.440601e+03 0.000000e+00 5.352195e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.284033e+03 0 conformal
5 2.280000e+00 -1.077418e+01 5.101854e+00 2.021378e+02 0.000000e+00 0.000000e+00 0.000000e+00 3.020200e+03 0.000000e+00 0.000000e+00 0.000000e+00 1.992173e+01 1.991736e+01 1.000000e+00 1.032037e+05 1.254656e+03 5.000000e-03 2.428415e+03 0.000000e+00 5.325471e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.272629e+03 0 conformal
6 2.280000e+00 -1.076418e+01 5.482891e+00 2.058107e+02 0.000000e+00 0.000000e+00 0.000000e+00 3.245767e+03 0.000000e+00 0.000000e+00 0.000000e+00 2.102753e+01 2.102292e+01 1.000000e+00 1.083883e+05 1.254365e+03 5.000000e-03 2.416289e+03 0.000000e+00 5.298880e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.261281e+03 0 conformal
7 2.280000e+00 -1.075418e+01 5.816796e+00 2.088750e+02 0.000000e+00 0.000000e+00 0.000000e+00 3.443432e+03 0.000000e+00 0.000000e+00 0.000000e+00 2.198082e+01 2.197600e+01 1.000000e+00 1.127364e+05 1.254073e+03 5.000000e-03 2.404224e+03 0.000000e+00 5.272422e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.249991e+03 0 conformal
8 2.280000e+00 -1.074418e+01 6.101090e+00 2.113817e+02 0.000000e+00 0.000000e+00 0.000000e+00 3.611729e+03 0.000000e+00 0.000000e+00 0.000000e+00 2.278172e+01 2.277673e+01 1.000000e+00 1.162607e+05 1.253781e+03 5.000000e-03 2.392220e+03 0.000000e+00 5.246096e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.238756e+03 0 conformal
9 2.280000e+00 -1.073418e+01 6.336480e+00 2.133917e+02 0.000000e+00 0.000000e+00 0.000000e+00 3.751075e+03 0.000000e+00 0.000000e+00 0.000000e+00 2.343781e+01 2.343267e+01 1.000000e+00 1.190117e+05 1.253489e+03 5.000000e-03 2.380275e+03 0.000000e+00 5.219902e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.227578e+03 0 conformal
10 2.280000e+00 -1.072418e+01 6.526963e+00 2.149776e+02 0.000000e+00 0.000000e+00 0.000000e+00 3.863838e+03 0.000000e+00 0.000000e+00 0.000000e+00 2.396428e+01 2.395902e+01 1.000000e+00 1.210774e+05 1.253197e+03 5.000000e-03 2.368391e+03 0.000000e+00 5.193840e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.216456e+03 0 conformal
11 2.280000e+00 -1.071418e+01 6.679273e+00 2.162210e+02 0.000000e+00 0.000000e+00 0.000000e+00 3.954002e+03 0.000000e+00 0.000000e+00 0.000000e+00 2.438248e+01 2.437713e+01 1.000000e+00 1.225753e+05 1.252904e+03 5.000000e-03 2.356566e+03 0.000000e+00 5.167908e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.387269e-01 2.205390e+03 0 conformal
