0    10    200.08304027    113.29622149
10    20    113.29622149    76.548526153
20    30    76.548526153    50.828798172
30    40    50.828798172    32.370292755
40    50    32.370292755    19.386839611
50    60    19.386839611    10.621850074
60    70    10.621850074    5.1963401188
70    80    5.1963401188    2.1998311414
80    90    2.1998311414    0.74689727945
