0.0058285707	0.0149655027
0.0307765083	0.0349872889
0.0759334473	0.055407905
0.1417947871	0.0764374852
0.2291019148	0.0983495971
0.3388993645	0.1214809798
0.4726129229	0.1462643912
0.6321707327	0.1732834496
0.8201969196	0.2033671894
1.0403351122	0.2377652687
1.2978246292	0.278503507
1.6006235312	0.3291972095
1.9619037526	0.3972568279
2.4068597001	0.5017140708
3	0.7200944214
