5291
0.1	1.801943309206433e-615	1.285723573660142e-618	1.803229032780094e-611	0.0005068423720223011
0.11	3.906411499325523e-560	3.065706620820302e-563	3.55407018722395e-556	0.0005575266092245312
0.12000000000000001	5.129812325561017e-514	4.391329953584943e-517	4.278503046262168e-510	0.0006082108464267613
0.13	5.463804271173597e-475	5.066467488685111e-478	4.206823645124833e-471	0.0006588950836289914
0.14	1.560072141229672e-441	1.55773262446341e-444	1.115449909895811e-437	0.0007095793208312215
0.15000000000000002	1.55295782174962e-412	1.661210006850609e-415	1.036412687837647e-408	0.0007602635580334517
0.16	3.691069360674232e-387	4.211135592833535e-390	2.309550310166916e-383	0.0008109477952356817
0.17	9.12310655180667e-365	1.105788627147938e-367	5.373037904751853e-361	0.0008616320324379118
0.18	7.364868252611276e-345	9.45086041021291e-348	4.096843951678606e-341	0.0009123162696401419
0.19	4.793226947866464e-327	6.491855762588263e-330	2.526167791383712e-323	0.000963000506842372
0.2	5.181676323720566e-311	7.386538227501602e-314	2.5945314309740336e-307	0.0010136847440446021
0.21000000000000002	1.6704813759255277e-296	2.500086338195596e-299	7.966578391732016e-293	0.0010643689812468323
0.22	2.592329727766573e-283	4.0640626370787812e-286	1.1801789956380235e-279	0.0011150532184490624
0.23	2.8761101085809275e-271	4.713399060141482e-274	1.252531959843943e-267	0.0011657374556512925
0.24000000000000002	3.1721258816751947e-260	5.423952939411145e-263	1.3239790977560865e-256	0.0012164216928535227
0.25	4.587606396835133e-250	8.170220997301273e-253	1.8383106471329738e-246	0.0012671059300557526
0.26	1.099704056982516e-240	2.0366209442757872e-243	4.237464145872276e-237	0.0013177901672579827
0.27	5.3346955352240745e-232	1.0258593340252225e-234	1.9796126402090108e-228	0.0013684744044602129
0.28	6.214355822807266e-224	1.2391444561757057e-226	2.223838309774652e-220	0.001419158641662443
0.29000000000000004	2.0146361955383795e-216	4.1602151927034534e-219	6.96136693355546e-213	0.0014698428788646732
0.30000000000000004	2.065537209519078e-209	4.4119320490121414e-212	6.899830471893635e-206	0.0015205271160669033
0.31	7.486257222931571e-203	1.6521685272780802e-205	2.420251260711082e-199	0.0015712113532691332
0.32	1.0573233778813287e-196	2.408458039819894e-199	3.3116619872535895e-193	0.0016218955904713634
0.33	6.339433338070601e-191	1.489014794597984e-193	1.9255525715201767e-187	0.0016725798276735935
0.33999999999999997	1.7402306046418865e-185	4.210888207472705e-188	5.13071027308635e-182	0.0017232640648758234
0.35	2.3385249323371774e-180	5.8244027362584575e-183	6.698140957352676e-177	0.0017739483020780536
0.36	1.632648137056373e-175	4.1820555651433014e-178	4.546750535059767e-172	0.0018246325392802837
0.37	6.244573941223876e-171	1.643813666363435e-173	1.692165426456084e-167	0.0018753167764825138
0.38	1.3721194174766068e-166	3.7091714079037244e-169	3.620601549696081e-163	0.001926001013684744
0.39	1.8074446857202625e-162	5.014000370249221e-165	4.647329964334644e-159	0.001976685250886974
0.4	1.4831235591465093e-158	4.21934856321814e-161	3.7183572692743182e-155	0.0020273694880892043
0.41000000000000003	7.848012936837908e-155	2.288257965560662e-157	1.919730613778906e-151	0.0020780537252914344
0.42000000000000004	2.7631977466215493e-151	8.252318963711314e-154	6.59869063234586e-148	0.0021287379624936645
0.43000000000000005	6.659923835395766e-148	2.0361313820586018e-150	1.5535546858642676e-144	0.0021794221996958947
0.44000000000000006	1.1275758945230624e-144	3.5271169982299694e-147	2.5706886625483926e-141	0.002230106436898125
0.45000000000000007	1.372964344268069e-141	4.3918399305562617e-144	3.060791520441389e-138	0.002280790674100355
0.45999999999999996	1.2283984400066553e-138	4.016290694792114e-141	2.6791624580466264e-135	0.0023314749113025847
0.47	8.236100551256539e-136	2.751065095085343e-138	1.7582151494058285e-132	0.002382159148504815
0.48	4.213385849309387e-133	1.4371667229686248e-135	8.807828159456401e-130	0.002432843385707045
0.49	1.6720695970936701e-130	5.821547220330618e-133	3.4242676414571445e-127	0.002483527622909275
0.5	5.226399956987026e-128	1.8565811991025013e-130	1.0489931537956105e-124	0.002534211860111505
0.51	1.304876503073159e-125	4.727528918216586e-128	2.5678510431203447e-122	0.0025848960973137354
0.52	2.636206626355884e-123	9.737123981427414e-126	5.0883533660332924e-120	0.0026355803345159655
0.53	4.361473252753793e-121	1.6417623447572606e-123	8.260171464530882e-118	0.0026862645717181956
0.54	5.975113012692238e-119	2.291365588560329e-121	1.1107456793662666e-115	0.0027369488089204258
0.55	6.848312040992922e-117	2.6745703471438764e-119	1.25001049899352e-113	0.002787633046122656
0.56	6.62967164135574e-115	2.635974048630509e-117	1.1885770324717935e-111	0.002838317283324886
0.5700000000000001	5.469243575988615e-113	2.2131787487734674e-115	9.633991865747985e-110	0.002889001520527116
0.58	3.876851836083267e-111	1.5961542199936905e-113	6.71174720393656e-108	0.002939685757729346
0.59	2.3795481223374883e-109	9.964773618086985e-112	4.0500218575518235e-106	0.002990369994931576
0.6	1.2737869344336428e-107	5.424032085758908e-110	2.1320182775323368e-104	0.003041054232133806
0.61	5.986941715091296e-106	2.5915664459381286e-108	9.857143245165043e-103	0.0030917384693360363
0.62	2.4862793623107457e-104	1.0937608346167895e-106	4.0277693075111523e-101	0.0031424227065382664
0.63	9.176749977310846e-103	4.101696004518095e-105	1.4631376091041319e-99	0.0031931069437404966
0.64	3.0270502078934535e-101	1.3743168882714606e-103	4.751239651212762e-98	0.0032437911809427267
0.65	8.969997096225456e-100	4.135673119256111e-102	1.3863621272950794e-96	0.003294475418144957
0.66	2.399500448350693e-98	1.1232038279954584e-100	3.652624979743407e-95	0.003345159655347187
0.67	5.820938259212287e-97	2.7657623120947387e-99	8.729247585571992e-94	0.003395843892549417
0.6799999999999999	1.2861146448454364e-95	6.201388031535178e-98	1.9004647542308404e-92	0.003446528129751647
0.69	2.5986238514441027e-94	1.2712942134004944e-96	3.784546077649432e-91	0.003497212366953877
0.7	4.819989147526387e-93	2.3919434346793758e-95	6.919869402675975e-90	0.003547896604156107
0.71	8.236750124403728e-92	4.145474872253071e-94	1.1659443483276424e-88	0.0035985808413583373
0.72	1.3012301740026198e-90	6.640486658259105e-93	1.816487028695666e-87	0.0036492650785605674
0.73	1.9065177986292366e-89	9.8634817873306e-92	2.625179836187079e-86	0.0036999493157627975
0.74	2.598606817013759e-88	1.3626742496591828e-90	3.5300453506896656e-85	0.0037506335529650277
0.75	3.304510427500817e-87	1.7560681906852283e-89	4.429428145876893e-84	0.003801317790167258
0.76	3.9312299318797726e-86	2.1167435802482435e-88	5.2005228522134924e-83	0.003852002027369488
0.77	4.3866277623340534e-85	2.392769946411761e-87	5.72799410623139e-82	0.003902686264571718
0.78	4.602382094135978e-84	2.5427867056927727e-86	5.933089693837055e-81	0.003953370501773948
0.79	4.550913469409561e-83	2.5463115805369418e-85	5.792881753436622e-80	0.004004054738976179
0.8	4.250522117100793e-82	2.408082480354576e-84	5.3432536773804234e-79	0.0040547389761784085
0.8099999999999999	3.757768268575951e-81	2.155297951710707e-83	4.665828701349455e-78	0.004105423213380638
0.82	3.150890243006338e-80	1.8293324527614267e-82	3.864858009187749e-77	0.004156107450582869
0.83	2.5106241546929757e-79	1.4752258439420285e-81	3.042622184496862e-76	0.0042067916877851054
0.84	1.904431614660695e-78	1.1323914662350312e-80	2.280661344432198e-75	0.004257475924987381
0.85	1.377644823139406e-77	8.288220741694544e-80	1.63050946338953e-74	0.004308160162189937
0.86	9.519525565305677e-77	5.793914354455035e-79	1.1136586870756078e-73	0.004358844399394374
